ngram,Knowledge,Skills and Abilities,Knowledge,Knowledge,Knowledge,Knowledge,Skills and Abilities,Skills and Abilities
1897,4.770876720223376e-06,9.288378003243939e-11,4.770876720223376e-06,4.770876720223376e-06,4.770876720223376e-06,4.770876720223376e-06,9.288378003243939e-11,9.288378003243939e-11
1898,4.704009890182144e-06,9.288378003243939e-11,4.704009890182144e-06,4.704009890182144e-06,4.704009890182144e-06,4.704009890182144e-06,9.288378003243939e-11,9.288378003243939e-11
1899,4.694125241907646e-06,9.288378003243939e-11,4.694125241907646e-06,4.694125241907646e-06,4.694125241907646e-06,4.694125241907646e-06,9.288378003243939e-11,9.288378003243939e-11
1900,4.681066911871312e-06,9.288378003243939e-11,4.681066911871312e-06,4.681066911871312e-06,4.681066911871312e-06,4.681066911871312e-06,9.288378003243939e-11,9.288378003243939e-11
1901,4.675963996955293e-06,9.288378003243939e-11,4.675963996955293e-06,4.675963996955293e-06,4.675963996955293e-06,4.675963996955293e-06,9.288378003243939e-11,9.288378003243939e-11
1902,4.694161686659624e-06,9.288378003243939e-11,4.694161686659624e-06,4.694161686659624e-06,4.694161686659624e-06,4.694161686659624e-06,9.288378003243939e-11,9.288378003243939e-11
1903,4.737249322975653e-06,9.288378003243939e-11,4.737249322975653e-06,4.737249322975653e-06,4.737249322975653e-06,4.737249322975653e-06,9.288378003243939e-11,9.288378003243939e-11
1904,4.753261561875531e-06,0.0,4.753261561875531e-06,4.753261561875531e-06,4.753261561875531e-06,4.753261561875531e-06,0.0,0.0
1905,4.809864159532091e-06,0.0,4.809864159532091e-06,4.809864159532091e-06,4.809864159532091e-06,4.809864159532091e-06,0.0,0.0
1906,4.8352441288963225e-06,0.0,4.8352441288963225e-06,4.8352441288963225e-06,4.8352441288963225e-06,4.8352441288963225e-06,0.0,0.0
1907,4.8877193746323296e-06,0.0,4.8877193746323296e-06,4.8877193746323296e-06,4.8877193746323296e-06,4.8877193746323296e-06,0.0,0.0
1908,4.856439643065512e-06,0.0,4.856439643065512e-06,4.856439643065512e-06,4.856439643065512e-06,4.856439643065512e-06,0.0,0.0
1909,4.839511932784392e-06,0.0,4.839511932784392e-06,4.839511932784392e-06,4.839511932784392e-06,4.839511932784392e-06,0.0,0.0
1910,4.798826726723096e-06,0.0,4.798826726723096e-06,4.798826726723096e-06,4.798826726723096e-06,4.798826726723096e-06,0.0,0.0
1911,4.783356156882032e-06,0.0,4.783356156882032e-06,4.783356156882032e-06,4.783356156882032e-06,4.783356156882032e-06,0.0,0.0
1912,4.71717450117077e-06,0.0,4.71717450117077e-06,4.71717450117077e-06,4.71717450117077e-06,4.71717450117077e-06,0.0,0.0
1913,4.662145004528741e-06,0.0,4.662145004528741e-06,4.662145004528741e-06,4.662145004528741e-06,4.662145004528741e-06,0.0,0.0
1914,4.597528978982675e-06,0.0,4.597528978982675e-06,4.597528978982675e-06,4.597528978982675e-06,4.597528978982675e-06,0.0,0.0
1915,4.557471389229509e-06,0.0,4.557471389229509e-06,4.557471389229509e-06,4.557471389229509e-06,4.557471389229509e-06,0.0,0.0
1916,4.499423604491832e-06,1.5051862534143368e-11,4.499423604491832e-06,4.499423604491832e-06,4.499423604491832e-06,4.499423604491832e-06,1.5051862534143368e-11,1.5051862534143368e-11
1917,4.4837543750223375e-06,1.5051862534143368e-11,4.4837543750223375e-06,4.4837543750223375e-06,4.4837543750223375e-06,4.4837543750223375e-06,1.5051862534143368e-11,1.5051862534143368e-11
1918,4.521273500098946e-06,1.5051862534143368e-11,4.521273500098946e-06,4.521273500098946e-06,4.521273500098946e-06,4.521273500098946e-06,1.5051862534143368e-11,1.5051862534143368e-11
1919,4.59844126713246e-06,1.5051862534143368e-11,4.59844126713246e-06,4.59844126713246e-06,4.59844126713246e-06,4.59844126713246e-06,1.5051862534143368e-11,1.5051862534143368e-11
1920,4.702179726986547e-06,1.5051862534143368e-11,4.702179726986547e-06,4.702179726986547e-06,4.702179726986547e-06,4.702179726986547e-06,1.5051862534143368e-11,1.5051862534143368e-11
1921,4.8514957597944885e-06,9.938668737203521e-11,4.8514957597944885e-06,4.8514957597944885e-06,4.8514957597944885e-06,4.8514957597944885e-06,9.938668737203521e-11,9.938668737203521e-11
1922,4.997404760485681e-06,9.938668737203521e-11,4.997404760485681e-06,4.997404760485681e-06,4.997404760485681e-06,4.997404760485681e-06,9.938668737203521e-11,9.938668737203521e-11
1923,5.2325880070774085e-06,1.334417140278329e-10,5.2325880070774085e-06,5.2325880070774085e-06,5.2325880070774085e-06,5.2325880070774085e-06,1.334417140278329e-10,1.334417140278329e-10
1924,5.4219759216981145e-06,2.7997089963831863e-10,5.4219759216981145e-06,5.4219759216981145e-06,5.4219759216981145e-06,5.4219759216981145e-06,2.7997089963831863e-10,2.7997089963831863e-10
1925,5.552581049934295e-06,3.2598124992994874e-10,5.552581049934295e-06,5.552581049934295e-06,5.552581049934295e-06,5.552581049934295e-06,3.2598124992994874e-10,3.2598124992994874e-10
1926,5.662978115391784e-06,5.32287920090064e-10,5.662978115391784e-06,5.662978115391784e-06,5.662978115391784e-06,5.662978115391784e-06,5.32287920090064e-10,5.32287920090064e-10
1927,5.735120924198002e-06,9.188403609401113e-10,5.735120924198002e-06,5.735120924198002e-06,5.735120924198002e-06,5.735120924198002e-06,9.188403609401113e-10,9.188403609401113e-10
1928,5.755145788758195e-06,9.029339974121951e-10,5.755145788758195e-06,5.755145788758195e-06,5.755145788758195e-06,5.755145788758195e-06,9.029339974121951e-10,9.029339974121951e-10
1929,5.7572844005855065e-06,1.2316493697943948e-09,5.7572844005855065e-06,5.7572844005855065e-06,5.7572844005855065e-06,5.7572844005855065e-06,1.2316493697943948e-09,1.2316493697943948e-09
1930,5.654310630883888e-06,1.4548163983020756e-09,5.654310630883888e-06,5.654310630883888e-06,5.654310630883888e-06,5.654310630883888e-06,1.4548163983020756e-09,1.4548163983020756e-09
1931,5.6166578750500255e-06,1.4919182754282089e-09,5.6166578750500255e-06,5.6166578750500255e-06,5.6166578750500255e-06,5.6166578750500255e-06,1.4919182754282089e-09,1.4919182754282089e-09
1932,5.535902086454111e-06,1.6114106477742902e-09,5.535902086454111e-06,5.535902086454111e-06,5.535902086454111e-06,5.535902086454111e-06,1.6114106477742902e-09,1.6114106477742902e-09
1933,5.488815336970479e-06,1.9147814841627817e-09,5.488815336970479e-06,5.488815336970479e-06,5.488815336970479e-06,5.488815336970479e-06,1.9147814841627817e-09,1.9147814841627817e-09
1934,5.457664168976148e-06,2.1573295610239588e-09,5.457664168976148e-06,5.457664168976148e-06,5.457664168976148e-06,5.457664168976148e-06,2.1573295610239588e-09,2.1573295610239588e-09
1935,5.425229119282449e-06,2.622237078269458e-09,5.425229119282449e-06,5.425229119282449e-06,5.425229119282449e-06,5.425229119282449e-06,2.622237078269458e-09,2.622237078269458e-09
1936,5.4011758428324744e-06,3.0053944253895436e-09,5.4011758428324744e-06,5.4011758428324744e-06,5.4011758428324744e-06,5.4011758428324744e-06,3.0053944253895436e-09,3.0053944253895436e-09
1937,5.3601014380027275e-06,3.0248719243683044e-09,5.3601014380027275e-06,5.3601014380027275e-06,5.3601014380027275e-06,5.3601014380027275e-06,3.0248719243683044e-09,3.0248719243683044e-09
1938,5.219765755880092e-06,3.3415426298993064e-09,5.219765755880092e-06,5.219765755880092e-06,5.219765755880092e-06,5.219765755880092e-06,3.3415426298993064e-09,3.3415426298993064e-09
1939,5.203265248253176e-06,4.271377061572577e-09,5.203265248253176e-06,5.203265248253176e-06,5.203265248253176e-06,5.203265248253176e-06,4.271377061572577e-09,4.271377061572577e-09
1940,5.0642267654308985e-06,4.7160502487335924e-09,5.0642267654308985e-06,5.0642267654308985e-06,5.0642267654308985e-06,5.0642267654308985e-06,4.7160502487335924e-09,4.7160502487335924e-09
1941,4.940084831365052e-06,4.528206857098585e-09,4.940084831365052e-06,4.940084831365052e-06,4.940084831365052e-06,4.940084831365052e-06,4.528206857098585e-09,4.528206857098585e-09
1942,4.830548082931532e-06,4.71720418282473e-09,4.830548082931532e-06,4.830548082931532e-06,4.830548082931532e-06,4.830548082931532e-06,4.71720418282473e-09,4.71720418282473e-09
1943,4.840092255368031e-06,4.241318042806443e-09,4.840092255368031e-06,4.840092255368031e-06,4.840092255368031e-06,4.840092255368031e-06,4.241318042806443e-09,4.241318042806443e-09
1944,4.817130827307535e-06,5.372415766226522e-09,4.817130827307535e-06,4.817130827307535e-06,4.817130827307535e-06,4.817130827307535e-06,5.372415766226522e-09,5.372415766226522e-09
1945,4.889589490630897e-06,5.8481238740526464e-09,4.889589490630897e-06,4.889589490630897e-06,4.889589490630897e-06,4.889589490630897e-06,5.8481238740526464e-09,5.8481238740526464e-09
1946,4.956379923117181e-06,5.84496157823062e-09,4.956379923117181e-06,4.956379923117181e-06,4.956379923117181e-06,4.956379923117181e-06,5.84496157823062e-09,5.84496157823062e-09
1947,5.090704040152819e-06,5.486662029469918e-09,5.090704040152819e-06,5.090704040152819e-06,5.090704040152819e-06,5.090704040152819e-06,5.486662029469918e-09,5.486662029469918e-09
1948,5.262879052939492e-06,6.03720487887419e-09,5.262879052939492e-06,5.262879052939492e-06,5.262879052939492e-06,5.262879052939492e-06,6.03720487887419e-09,6.03720487887419e-09
1949,5.483116638060892e-06,5.808050278816828e-09,5.483116638060892e-06,5.483116638060892e-06,5.483116638060892e-06,5.483116638060892e-06,5.808050278816828e-09,5.808050278816828e-09
1950,5.519064611040189e-06,6.3842225474429276e-09,5.519064611040189e-06,5.519064611040189e-06,5.519064611040189e-06,5.519064611040189e-06,6.3842225474429276e-09,6.3842225474429276e-09
1951,5.620670175890804e-06,5.7060828443208524e-09,5.620670175890804e-06,5.620670175890804e-06,5.620670175890804e-06,5.620670175890804e-06,5.7060828443208524e-09,5.7060828443208524e-09
1952,5.670578632686686e-06,6.376887589405149e-09,5.670578632686686e-06,5.670578632686686e-06,5.670578632686686e-06,5.670578632686686e-06,6.376887589405149e-09,6.376887589405149e-09
1953,5.758603167903077e-06,5.724011360135657e-09,5.758603167903077e-06,5.758603167903077e-06,5.758603167903077e-06,5.758603167903077e-06,5.724011360135657e-09,5.724011360135657e-09
1954,5.819976130234343e-06,7.174710032436289e-09,5.819976130234343e-06,5.819976130234343e-06,5.819976130234343e-06,5.819976130234343e-06,7.174710032436289e-09,7.174710032436289e-09
1955,5.851772844575212e-06,6.617737627731149e-09,5.851772844575212e-06,5.851772844575212e-06,5.851772844575212e-06,5.851772844575212e-06,6.617737627731149e-09,6.617737627731149e-09
1956,5.8202622312819585e-06,7.121191350886338e-09,5.8202622312819585e-06,5.8202622312819585e-06,5.8202622312819585e-06,5.8202622312819585e-06,7.121191350886338e-09,7.121191350886338e-09
1957,5.890585530973372e-06,7.035424845877206e-09,5.890585530973372e-06,5.890585530973372e-06,5.890585530973372e-06,5.890585530973372e-06,7.035424845877206e-09,7.035424845877206e-09
1958,6.040613438277173e-06,7.409485374460749e-09,6.040613438277173e-06,6.040613438277173e-06,6.040613438277173e-06,6.040613438277173e-06,7.409485374460749e-09,7.409485374460749e-09
1959,6.229627355683728e-06,6.519364635439371e-09,6.229627355683728e-06,6.229627355683728e-06,6.229627355683728e-06,6.229627355683728e-06,6.519364635439371e-09,6.519364635439371e-09
1960,6.298710104601923e-06,6.672986195356754e-09,6.298710104601923e-06,6.298710104601923e-06,6.298710104601923e-06,6.298710104601923e-06,6.672986195356754e-09,6.672986195356754e-09
1961,6.431101675324109e-06,5.3465927875505164e-09,6.431101675324109e-06,6.431101675324109e-06,6.431101675324109e-06,6.431101675324109e-06,5.3465927875505164e-09,5.3465927875505164e-09
1962,6.521419696322742e-06,5.3198354610373144e-09,6.521419696322742e-06,6.521419696322742e-06,6.521419696322742e-06,6.521419696322742e-06,5.3198354610373144e-09,5.3198354610373144e-09
1963,6.6171080886436225e-06,4.7985881617458e-09,6.6171080886436225e-06,6.6171080886436225e-06,6.6171080886436225e-06,6.6171080886436225e-06,4.7985881617458e-09,4.7985881617458e-09
1964,6.701702919339628e-06,4.467901445640418e-09,6.701702919339628e-06,6.701702919339628e-06,6.701702919339628e-06,6.701702919339628e-06,4.467901445640418e-09,4.467901445640418e-09
1965,6.773033224557626e-06,4.362865846374575e-09,6.773033224557626e-06,6.773033224557626e-06,6.773033224557626e-06,6.773033224557626e-06,4.362865846374575e-09,4.362865846374575e-09
1966,6.817320484385293e-06,4.204100845228709e-09,6.817320484385293e-06,6.817320484385293e-06,6.817320484385293e-06,6.817320484385293e-06,4.204100845228709e-09,4.204100845228709e-09
1967,6.917939117556671e-06,4.477959178065102e-09,6.917939117556671e-06,6.917939117556671e-06,6.917939117556671e-06,6.917939117556671e-06,4.477959178065102e-09,4.477959178065102e-09
1968,6.935875652353778e-06,4.882383545076355e-09,6.935875652353778e-06,6.935875652353778e-06,6.935875652353778e-06,6.935875652353778e-06,4.882383545076355e-09,4.882383545076355e-09
1969,7.005065136971618e-06,5.0398571030793195e-09,7.005065136971618e-06,7.005065136971618e-06,7.005065136971618e-06,7.005065136971618e-06,5.0398571030793195e-09,5.0398571030793195e-09
1970,7.0394117496367215e-06,5.055564474990401e-09,7.0394117496367215e-06,7.0394117496367215e-06,7.0394117496367215e-06,7.0394117496367215e-06,5.055564474990401e-09,5.055564474990401e-09
1971,7.1390530008232285e-06,5.214814675318686e-09,7.1390530008232285e-06,7.1390530008232285e-06,7.1390530008232285e-06,7.1390530008232285e-06,5.214814675318686e-09,5.214814675318686e-09
1972,7.134538204159721e-06,4.827152328650592e-09,7.134538204159721e-06,7.134538204159721e-06,7.134538204159721e-06,7.134538204159721e-06,4.827152328650592e-09,4.827152328650592e-09
1973,7.164976328307862e-06,4.873042985004921e-09,7.164976328307862e-06,7.164976328307862e-06,7.164976328307862e-06,7.164976328307862e-06,4.873042985004921e-09,4.873042985004921e-09
1974,7.227058891398233e-06,6.4668102618879536e-09,7.227058891398233e-06,7.227058891398233e-06,7.227058891398233e-06,7.227058891398233e-06,6.4668102618879536e-09,6.4668102618879536e-09
1975,7.413517648404065e-06,5.788052005937873e-09,7.413517648404065e-06,7.413517648404065e-06,7.413517648404065e-06,7.413517648404065e-06,5.788052005937873e-09,5.788052005937873e-09
1976,7.510619785274944e-06,5.712730510865072e-09,7.510619785274944e-06,7.510619785274944e-06,7.510619785274944e-06,7.510619785274944e-06,5.712730510865072e-09,5.712730510865072e-09
1977,7.727682844103714e-06,5.7594075223274135e-09,7.727682844103714e-06,7.727682844103714e-06,7.727682844103714e-06,7.727682844103714e-06,5.7594075223274135e-09,5.7594075223274135e-09
1978,7.866301790012845e-06,6.363161521503815e-09,7.866301790012845e-06,7.866301790012845e-06,7.866301790012845e-06,7.866301790012845e-06,6.363161521503815e-09,6.363161521503815e-09
1979,8.071621583180136e-06,6.712413577350926e-09,8.071621583180136e-06,8.071621583180136e-06,8.071621583180136e-06,8.071621583180136e-06,6.712413577350926e-09,6.712413577350926e-09
1980,8.264120879175607e-06,6.805255819181915e-09,8.264120879175607e-06,8.264120879175607e-06,8.264120879175607e-06,8.264120879175607e-06,6.805255819181915e-09,6.805255819181915e-09
1981,8.443461410934106e-06,4.665161558646349e-09,8.443461410934106e-06,8.443461410934106e-06,8.443461410934106e-06,8.443461410934106e-06,4.665161558646349e-09,4.665161558646349e-09
1982,8.648681614431553e-06,4.693474719985602e-09,8.648681614431553e-06,8.648681614431553e-06,8.648681614431553e-06,8.648681614431553e-06,4.693474719985602e-09,4.693474719985602e-09
1983,9.0710875935786e-06,4.9361004807378455e-09,9.0710875935786e-06,9.0710875935786e-06,9.0710875935786e-06,9.0710875935786e-06,4.9361004807378455e-09,4.9361004807378455e-09
1984,9.472453971933906e-06,5.155442104966466e-09,9.472453971933906e-06,9.472453971933906e-06,9.472453971933906e-06,9.472453971933906e-06,5.155442104966466e-09,5.155442104966466e-09
1985,1.0067383560194035e-05,4.546521952570564e-09,1.0067383560194035e-05,1.0067383560194035e-05,1.0067383560194035e-05,1.0067383560194035e-05,4.546521952570564e-09,4.546521952570564e-09
1986,1.0664504640901993e-05,4.220602026602396e-09,1.0664504640901993e-05,1.0664504640901993e-05,1.0664504640901993e-05,1.0664504640901993e-05,4.220602026602396e-09,4.220602026602396e-09
1987,1.1319839359202888e-05,4.119249639801735e-09,1.1319839359202888e-05,1.1319839359202888e-05,1.1319839359202888e-05,1.1319839359202888e-05,4.119249639801735e-09,4.119249639801735e-09
1988,1.1909136446774937e-05,4.485007666841869e-09,1.1909136446774937e-05,1.1909136446774937e-05,1.1909136446774937e-05,1.1909136446774937e-05,4.485007666841869e-09,4.485007666841869e-09
1989,1.2391230744209939e-05,4.742393271734662e-09,1.2391230744209939e-05,1.2391230744209939e-05,1.2391230744209939e-05,1.2391230744209939e-05,4.742393271734662e-09,4.742393271734662e-09
1990,1.2720819800701325e-05,5.068081700341866e-09,1.2720819800701325e-05,1.2720819800701325e-05,1.2720819800701325e-05,1.2720819800701325e-05,5.068081700341866e-09,5.068081700341866e-09
1991,1.3002236300962977e-05,4.954758888889696e-09,1.3002236300962977e-05,1.3002236300962977e-05,1.3002236300962977e-05,1.3002236300962977e-05,4.954758888889696e-09,4.954758888889696e-09
1992,1.3121151823725086e-05,5.2066248455519465e-09,1.3121151823725086e-05,1.3121151823725086e-05,1.3121151823725086e-05,1.3121151823725086e-05,5.2066248455519465e-09,5.2066248455519465e-09
1993,1.3251083016387253e-05,5.368831982163361e-09,1.3251083016387253e-05,1.3251083016387253e-05,1.3251083016387253e-05,1.3251083016387253e-05,5.368831982163361e-09,5.368831982163361e-09
1994,1.333513202033438e-05,5.7285014826951345e-09,1.333513202033438e-05,1.333513202033438e-05,1.333513202033438e-05,1.333513202033438e-05,5.7285014826951345e-09,5.7285014826951345e-09
1995,1.357753795413633e-05,6.108942811928435e-09,1.357753795413633e-05,1.357753795413633e-05,1.357753795413633e-05,1.357753795413633e-05,6.108942811928435e-09,6.108942811928435e-09
1996,1.3938535240803113e-05,6.4926825186059236e-09,1.3938535240803113e-05,1.3938535240803113e-05,1.3938535240803113e-05,1.3938535240803113e-05,6.4926825186059236e-09,6.4926825186059236e-09
1997,1.4406959702942654e-05,6.440837831332504e-09,1.4406959702942654e-05,1.4406959702942654e-05,1.4406959702942654e-05,1.4406959702942654e-05,6.440837831332504e-09,6.440837831332504e-09
1998,1.48187097823081e-05,6.6001619407935715e-09,1.48187097823081e-05,1.48187097823081e-05,1.48187097823081e-05,1.48187097823081e-05,6.6001619407935715e-09,6.6001619407935715e-09
1999,1.540279117762111e-05,6.7638437707882664e-09,1.540279117762111e-05,1.540279117762111e-05,1.540279117762111e-05,1.540279117762111e-05,6.7638437707882664e-09,6.7638437707882664e-09
2000,1.6269803901585484e-05,7.016680443021934e-09,1.6269803901585484e-05,1.6269803901585484e-05,1.6269803901585484e-05,1.6269803901585484e-05,7.016680443021934e-09,7.016680443021934e-09
2001,1.6906585967392728e-05,1.0113780606652817e-08,1.6906585967392728e-05,1.6906585967392728e-05,1.6906585967392728e-05,1.6906585967392728e-05,1.0113780606652817e-08,1.0113780606652817e-08
2002,1.7513821928462547e-05,1.0271159986022634e-08,1.7513821928462547e-05,1.7513821928462547e-05,1.7513821928462547e-05,1.7513821928462547e-05,1.0271159986022634e-08,1.0271159986022634e-08
2003,1.7968971016151564e-05,1.0538079805603014e-08,1.7968971016151564e-05,1.7968971016151564e-05,1.7968971016151564e-05,1.7968971016151564e-05,1.0538079805603014e-08,1.0538079805603014e-08
2004,1.8195098683853367e-05,1.0490231730894299e-08,1.8195098683853367e-05,1.8195098683853367e-05,1.8195098683853367e-05,1.8195098683853367e-05,1.0490231730894299e-08,1.0490231730894299e-08
2005,1.8517788703320548e-05,1.0745429688898054e-08,1.8517788703320548e-05,1.8517788703320548e-05,1.8517788703320548e-05,1.8517788703320548e-05,1.0745429688898054e-08,1.0745429688898054e-08
2006,1.853938582436448e-05,1.108217498721079e-08,1.853938582436448e-05,1.853938582436448e-05,1.853938582436448e-05,1.853938582436448e-05,1.108217498721079e-08,1.108217498721079e-08
2007,1.8286801995210616e-05,1.1016019017619425e-08,1.8286801995210616e-05,1.8286801995210616e-05,1.8286801995210616e-05,1.8286801995210616e-05,1.1016019017619425e-08,1.1016019017619425e-08
2008,1.808930106303056e-05,7.7123107899979e-09,1.808930106303056e-05,1.808930106303056e-05,1.808930106303056e-05,1.808930106303056e-05,7.7123107899979e-09,7.7123107899979e-09
2009,1.783055345835497e-05,7.430030685944595e-09,1.783055345835497e-05,1.783055345835497e-05,1.783055345835497e-05,1.783055345835497e-05,7.430030685944595e-09,7.430030685944595e-09
2010,1.7642763071177925e-05,6.948307009123158e-09,1.7642763071177925e-05,1.7642763071177925e-05,1.7642763071177925e-05,1.7642763071177925e-05,6.948307009123158e-09,6.948307009123158e-09
2011,1.7348425379688187e-05,6.806525184746956e-09,1.7348425379688187e-05,1.7348425379688187e-05,1.7348425379688187e-05,1.7348425379688187e-05,6.806525184746956e-09,6.806525184746956e-09
2012,1.710603490729617e-05,6.51181438929679e-09,1.710603490729617e-05,1.710603490729617e-05,1.710603490729617e-05,1.710603490729617e-05,6.51181438929679e-09,6.51181438929679e-09
2013,1.7272070960773688e-05,5.99098091770754e-09,1.7272070960773688e-05,1.7272070960773688e-05,1.7272070960773688e-05,1.7272070960773688e-05,5.99098091770754e-09,5.99098091770754e-09
2014,1.7040937694088954e-05,5.642157661713197e-09,1.7040937694088954e-05,1.7040937694088954e-05,1.7040937694088954e-05,1.7040937694088954e-05,5.642157661713197e-09,5.642157661713197e-09
2015,1.688080140281402e-05,5.342547261731414e-09,1.688080140281402e-05,1.688080140281402e-05,1.688080140281402e-05,1.688080140281402e-05,5.342547261731414e-09,5.342547261731414e-09
2016,1.678839959952581e-05,4.857666554717152e-09,1.678839959952581e-05,1.678839959952581e-05,1.678839959952581e-05,1.678839959952581e-05,4.857666554717152e-09,4.857666554717152e-09
2017,1.6674371484744672e-05,4.6165109883015516e-09,1.6674371484744672e-05,1.6674371484744672e-05,1.6674371484744672e-05,1.6674371484744672e-05,4.6165109883015516e-09,4.6165109883015516e-09
2018,1.683581831457559e-05,4.395926511691073e-09,1.683581831457559e-05,1.683581831457559e-05,1.683581831457559e-05,1.683581831457559e-05,4.395926511691073e-09,4.395926511691073e-09
2019,1.689522696324275e-05,4.1586088461720294e-09,1.689522696324275e-05,1.689522696324275e-05,1.689522696324275e-05,1.689522696324275e-05,4.1586088461720294e-09,4.1586088461720294e-09
