ngram,Keyboard,Video,Mouse,Keyboard,e Video,Mouse,Keyboard,Mouse,Keyboardl,Video,Mouse,Video,Mouse,Keyboard,Video,Keyboard,Video,Mouseh
1803,0.0,3.658240227569617e-07,1.1800205632945499e-06,0.0,0.0,1.1800205632945499e-06,0.0,1.1800205632945499e-06,0.0,3.658240227569617e-07,1.1800205632945499e-06,3.658240227569617e-07,1.1800205632945499e-06,0.0,3.658240227569617e-07,0.0,3.658240227569617e-07,5.66923650881433e-10
1804,0.0,7.862360728186754e-07,1.0011831445159e-06,0.0,0.0,1.0011831445159e-06,0.0,1.0011831445159e-06,0.0,7.862360728186754e-07,1.0011831445159e-06,7.862360728186754e-07,1.0011831445159e-06,0.0,7.862360728186754e-07,0.0,7.862360728186754e-07,0.0
1805,0.0,1.5682473407504664e-06,8.622393303474902e-07,0.0,4.95460593187756e-10,8.622393303474902e-07,0.0,8.622393303474902e-07,0.0,1.5682473407504664e-06,8.622393303474902e-07,1.5682473407504664e-06,8.622393303474902e-07,0.0,1.5682473407504664e-06,0.0,1.5682473407504664e-06,0.0
1806,0.0,1.7993376226448682e-06,8.863940804206192e-07,0.0,4.95460593187756e-10,8.863940804206192e-07,0.0,8.863940804206192e-07,0.0,1.7993376226448682e-06,8.863940804206192e-07,1.7993376226448682e-06,8.863940804206192e-07,0.0,1.7993376226448682e-06,0.0,1.7993376226448682e-06,0.0
1807,0.0,1.8856258025477603e-06,9.351110910366905e-07,0.0,4.95460593187756e-10,9.351110910366905e-07,0.0,9.351110910366905e-07,0.0,1.8856258025477603e-06,9.351110910366905e-07,1.8856258025477603e-06,9.351110910366905e-07,0.0,1.8856258025477603e-06,0.0,1.8856258025477603e-06,1.255327397586825e-09
1808,9.41452757022684e-10,1.996114227560091e-06,9.033571554287587e-07,9.41452757022684e-10,4.95460593187756e-10,9.033571554287587e-07,9.41452757022684e-10,9.033571554287587e-07,0.0,1.996114227560091e-06,9.033571554287587e-07,1.996114227560091e-06,9.033571554287587e-07,9.41452757022684e-10,1.996114227560091e-06,9.41452757022684e-10,1.996114227560091e-06,2.196780154609509e-09
1809,9.41452757022684e-10,2.080402737192344e-06,8.663667472319503e-07,9.41452757022684e-10,4.95460593187756e-10,8.663667472319503e-07,9.41452757022684e-10,8.663667472319503e-07,0.0,2.080402737192344e-06,8.663667472319503e-07,2.080402737192344e-06,8.663667472319503e-07,9.41452757022684e-10,2.080402737192344e-06,9.41452757022684e-10,2.080402737192344e-06,2.196780154609509e-09
1810,9.41452757022684e-10,2.103706768658802e-06,8.43623516694996e-07,9.41452757022684e-10,4.95460593187756e-10,8.43623516694996e-07,9.41452757022684e-10,8.43623516694996e-07,0.0,2.103706768658802e-06,8.43623516694996e-07,2.103706768658802e-06,8.43623516694996e-07,9.41452757022684e-10,2.103706768658802e-06,9.41452757022684e-10,2.103706768658802e-06,2.6326554587135273e-09
1811,9.41452757022684e-10,1.6486409809398798e-06,7.927854751090178e-07,9.41452757022684e-10,4.95460593187756e-10,7.927854751090178e-07,9.41452757022684e-10,7.927854751090178e-07,0.0,1.6486409809398798e-06,7.927854751090178e-07,1.6486409809398798e-06,7.927854751090178e-07,9.41452757022684e-10,1.6486409809398798e-06,9.41452757022684e-10,1.6486409809398798e-06,4.038959103677289e-09
1812,1.1801610165308928e-09,9.1822890421359e-07,7.917494469568607e-07,1.1801610165308928e-09,0.0,7.917494469568607e-07,1.1801610165308928e-09,7.917494469568607e-07,0.0,9.1822890421359e-07,7.917494469568607e-07,9.1822890421359e-07,7.917494469568607e-07,1.1801610165308928e-09,9.1822890421359e-07,1.1801610165308928e-09,9.1822890421359e-07,4.038959103677289e-09
1813,1.1801610165308928e-09,7.52458853574873e-07,7.307634340187568e-07,1.1801610165308928e-09,0.0,7.307634340187568e-07,1.1801610165308928e-09,7.307634340187568e-07,0.0,7.52458853574873e-07,7.307634340187568e-07,7.52458853574873e-07,7.307634340187568e-07,1.1801610165308928e-09,7.52458853574873e-07,1.1801610165308928e-09,7.52458853574873e-07,4.038959103677289e-09
1814,1.1801610165308928e-09,8.682993341478453e-07,6.377673896297762e-07,1.1801610165308928e-09,0.0,6.377673896297762e-07,1.1801610165308928e-09,6.377673896297762e-07,0.0,8.682993341478453e-07,6.377673896297762e-07,8.682993341478453e-07,6.377673896297762e-07,1.1801610165308928e-09,8.682993341478453e-07,1.1801610165308928e-09,8.682993341478453e-07,2.9925898425986475e-09
1815,2.3870825950820876e-10,8.722621812142149e-07,6.192200235740788e-07,2.3870825950820876e-10,0.0,6.192200235740788e-07,2.3870825950820876e-10,6.192200235740788e-07,0.0,8.722621812142149e-07,6.192200235740788e-07,8.722621812142149e-07,6.192200235740788e-07,2.3870825950820876e-10,8.722621812142149e-07,2.3870825950820876e-10,8.722621812142149e-07,2.0511370855759635e-09
1816,2.3870825950820876e-10,9.435625705529154e-07,6.22030695142582e-07,2.3870825950820876e-10,1.8154945800676258e-10,6.22030695142582e-07,2.3870825950820876e-10,6.22030695142582e-07,0.0,9.435625705529154e-07,6.22030695142582e-07,9.435625705529154e-07,6.22030695142582e-07,2.3870825950820876e-10,9.435625705529154e-07,2.3870825950820876e-10,9.435625705529154e-07,2.241309804418279e-09
1817,2.3870825950820876e-10,1.1162487762054037e-06,6.128596672689517e-07,2.3870825950820876e-10,1.8154945800676258e-10,6.128596672689517e-07,2.3870825950820876e-10,6.128596672689517e-07,0.0,1.1162487762054037e-06,6.128596672689517e-07,1.1162487762054037e-06,6.128596672689517e-07,2.3870825950820876e-10,1.1162487762054037e-06,2.3870825950820876e-10,1.1162487762054037e-06,1.8054345003142608e-09
1818,2.3870825950820876e-10,1.1211570024118243e-06,6.143662290014618e-07,2.3870825950820876e-10,1.8154945800676258e-10,6.143662290014618e-07,2.3870825950820876e-10,6.143662290014618e-07,0.0,1.1211570024118243e-06,6.143662290014618e-07,1.1211570024118243e-06,6.143662290014618e-07,2.3870825950820876e-10,1.1211570024118243e-06,2.3870825950820876e-10,1.1211570024118243e-06,3.9913085535049827e-10
1819,0.0,1.1468399715600493e-06,6.367338301060954e-07,0.0,1.8154945800676258e-10,6.367338301060954e-07,0.0,6.367338301060954e-07,0.0,1.1468399715600493e-06,6.367338301060954e-07,1.1468399715600493e-06,6.367338301060954e-07,0.0,1.1468399715600493e-06,0.0,1.1468399715600493e-06,3.9913085535049827e-10
1820,0.0,1.154630654452506e-06,6.250257505208927e-07,0.0,1.8154945800676258e-10,6.250257505208927e-07,0.0,6.250257505208927e-07,0.0,1.154630654452506e-06,6.250257505208927e-07,1.154630654452506e-06,6.250257505208927e-07,0.0,1.154630654452506e-06,0.0,1.154630654452506e-06,3.9913085535049827e-10
1821,0.0,1.0592149643733656e-06,6.390319932896611e-07,0.0,1.8154945800676258e-10,6.390319932896611e-07,0.0,6.390319932896611e-07,0.0,1.0592149643733656e-06,6.390319932896611e-07,1.0592149643733656e-06,6.390319932896611e-07,0.0,1.0592149643733656e-06,0.0,1.0592149643733656e-06,3.187269733854034e-10
1822,0.0,1.1973901418319395e-06,6.520226390551085e-07,0.0,1.8154945800676258e-10,6.520226390551085e-07,0.0,6.520226390551085e-07,0.0,1.1973901418319395e-06,6.520226390551085e-07,1.1973901418319395e-06,6.520226390551085e-07,0.0,1.1973901418319395e-06,0.0,1.1973901418319395e-06,1.0673403986035827e-09
1823,0.0,1.1379589506889585e-06,6.166439163735049e-07,0.0,0.0,6.166439163735049e-07,0.0,6.166439163735049e-07,0.0,1.1379589506889585e-06,6.166439163735049e-07,1.1379589506889585e-06,6.166439163735049e-07,0.0,1.1379589506889585e-06,0.0,1.1379589506889585e-06,8.771676797612673e-10
1824,0.0,9.892004218922272e-07,6.133284752455179e-07,0.0,0.0,6.133284752455179e-07,0.0,6.133284752455179e-07,0.0,9.892004218922272e-07,6.133284752455179e-07,9.892004218922272e-07,6.133284752455179e-07,0.0,9.892004218922272e-07,0.0,9.892004218922272e-07,8.771676797612673e-10
1825,1.266168043428146e-10,1.1167089886449894e-06,6.00908480562014e-07,1.266168043428146e-10,1.2094641954618623e-10,6.00908480562014e-07,1.266168043428146e-10,6.00908480562014e-07,0.0,1.1167089886449894e-06,6.00908480562014e-07,1.1167089886449894e-06,6.00908480562014e-07,1.266168043428146e-10,1.1167089886449894e-06,1.266168043428146e-10,1.1167089886449894e-06,8.771676797612673e-10
1826,1.266168043428146e-10,1.1312557311222399e-06,5.846807563817233e-07,1.266168043428146e-10,1.2094641954618623e-10,5.846807563817233e-07,1.266168043428146e-10,5.846807563817233e-07,0.0,1.1312557311222399e-06,5.846807563817233e-07,1.1312557311222399e-06,5.846807563817233e-07,1.266168043428146e-10,1.1312557311222399e-06,1.266168043428146e-10,1.1312557311222399e-06,8.771676797612673e-10
1827,1.266168043428146e-10,1.1860674606266132e-06,5.756855046001874e-07,1.266168043428146e-10,1.2094641954618623e-10,5.756855046001874e-07,1.266168043428146e-10,5.756855046001874e-07,0.0,1.1860674606266132e-06,5.756855046001874e-07,1.1860674606266132e-06,5.756855046001874e-07,1.266168043428146e-10,1.1860674606266132e-06,1.266168043428146e-10,1.1860674606266132e-06,9.81738285903739e-10
1828,1.266168043428146e-10,1.1513803234005797e-06,5.798881821712192e-07,1.266168043428146e-10,1.2094641954618623e-10,5.798881821712192e-07,1.266168043428146e-10,5.798881821712192e-07,0.0,1.1513803234005797e-06,5.798881821712192e-07,1.1513803234005797e-06,5.798881821712192e-07,1.266168043428146e-10,1.1513803234005797e-06,1.266168043428146e-10,1.1513803234005797e-06,1.5151599023052346e-09
1829,1.266168043428146e-10,9.684519081279826e-07,5.40877562928342e-07,1.266168043428146e-10,1.2094641954618623e-10,5.40877562928342e-07,1.266168043428146e-10,5.40877562928342e-07,0.0,9.684519081279826e-07,5.40877562928342e-07,9.684519081279826e-07,5.40877562928342e-07,1.266168043428146e-10,9.684519081279826e-07,1.266168043428146e-10,9.684519081279826e-07,8.368207555469504e-10
1830,2.2192134637880453e-10,8.821903715475596e-07,5.590250071106441e-07,2.2192134637880453e-10,1.2094641954618623e-10,5.590250071106441e-07,2.2192134637880453e-10,5.590250071106441e-07,0.0,8.821903715475596e-07,5.590250071106441e-07,8.821903715475596e-07,5.590250071106441e-07,2.2192134637880453e-10,8.821903715475596e-07,2.2192134637880453e-10,8.821903715475596e-07,8.368207555469504e-10
1831,2.2192134637880453e-10,8.549547325336399e-07,5.478876029688504e-07,2.2192134637880453e-10,1.2094641954618623e-10,5.478876029688504e-07,2.2192134637880453e-10,5.478876029688504e-07,0.0,8.549547325336399e-07,5.478876029688504e-07,8.549547325336399e-07,5.478876029688504e-07,2.2192134637880453e-10,8.549547325336399e-07,2.2192134637880453e-10,8.549547325336399e-07,8.368207555469504e-10
1832,5.210518524581939e-10,7.394902549354551e-07,5.603412976792502e-07,5.210518524581939e-10,0.0,5.603412976792502e-07,5.210518524581939e-10,5.603412976792502e-07,0.0,7.394902549354551e-07,5.603412976792502e-07,7.394902549354551e-07,5.603412976792502e-07,5.210518524581939e-10,7.394902549354551e-07,5.210518524581939e-10,7.394902549354551e-07,1.0071196733717004e-09
1833,5.210518524581939e-10,7.108331812690137e-07,5.318484649511188e-07,5.210518524581939e-10,0.0,5.318484649511188e-07,5.210518524581939e-10,5.318484649511188e-07,0.0,7.108331812690137e-07,5.318484649511188e-07,7.108331812690137e-07,5.318484649511188e-07,5.210518524581939e-10,7.108331812690137e-07,5.210518524581939e-10,7.108331812690137e-07,1.0071196733717004e-09
1834,5.210518524581939e-10,6.461169976189142e-07,5.464340802063816e-07,5.210518524581939e-10,0.0,5.464340802063816e-07,5.210518524581939e-10,5.464340802063816e-07,0.0,6.461169976189142e-07,5.464340802063816e-07,6.461169976189142e-07,5.464340802063816e-07,5.210518524581939e-10,6.461169976189142e-07,5.210518524581939e-10,6.461169976189142e-07,9.025490672292286e-10
1835,5.210518524581939e-10,6.815692716242796e-07,5.161445366346535e-07,5.210518524581939e-10,0.0,5.161445366346535e-07,5.210518524581939e-10,5.161445366346535e-07,0.0,6.815692716242796e-07,5.161445366346535e-07,6.815692716242796e-07,5.161445366346535e-07,5.210518524581939e-10,6.815692716242796e-07,5.210518524581939e-10,6.815692716242796e-07,3.2435659713669907e-10
1836,5.210518524581939e-10,7.211703356395966e-07,5.602288532762551e-07,5.210518524581939e-10,0.0,5.602288532762551e-07,5.210518524581939e-10,5.602288532762551e-07,0.0,7.211703356395966e-07,5.602288532762551e-07,7.211703356395966e-07,5.602288532762551e-07,5.210518524581939e-10,7.211703356395966e-07,5.210518524581939e-10,7.211703356395966e-07,2.540823186768039e-10
1837,5.806301312765478e-10,7.471551433419725e-07,5.877029179503422e-07,5.806301312765478e-10,0.0,5.877029179503422e-07,5.806301312765478e-10,5.877029179503422e-07,0.0,7.471551433419725e-07,5.877029179503422e-07,7.471551433419725e-07,5.877029179503422e-07,5.806301312765478e-10,7.471551433419725e-07,5.806301312765478e-10,7.471551433419725e-07,2.540823186768039e-10
1838,8.096073811358906e-10,7.218277947426291e-07,5.833789852463919e-07,8.096073811358906e-10,0.0,5.833789852463919e-07,8.096073811358906e-10,5.833789852463919e-07,0.0,7.218277947426291e-07,5.833789852463919e-07,7.218277947426291e-07,5.833789852463919e-07,8.096073811358906e-10,7.218277947426291e-07,8.096073811358906e-10,7.218277947426291e-07,4.830595685361467e-10
1839,5.354229440765071e-10,7.132624334969608e-07,5.75599857808941e-07,5.354229440765071e-10,0.0,5.75599857808941e-07,5.354229440765071e-10,5.75599857808941e-07,0.0,7.132624334969608e-07,5.75599857808941e-07,7.132624334969608e-07,5.75599857808941e-07,5.354229440765071e-10,7.132624334969608e-07,5.354229440765071e-10,7.132624334969608e-07,3.8854208739280693e-10
1840,5.354229440765071e-10,7.554890706679933e-07,5.909415433182273e-07,5.354229440765071e-10,0.0,5.909415433182273e-07,5.354229440765071e-10,5.909415433182273e-07,0.0,7.554890706679933e-07,5.909415433182273e-07,7.554890706679933e-07,5.909415433182273e-07,5.354229440765071e-10,7.554890706679933e-07,5.354229440765071e-10,7.554890706679933e-07,3.8854208739280693e-10
1841,6.753781660912799e-10,8.472405365215049e-07,5.763821328790592e-07,6.753781660912799e-10,6.69026659469044e-11,5.763821328790592e-07,6.753781660912799e-10,5.763821328790592e-07,0.0,8.472405365215049e-07,5.763821328790592e-07,8.472405365215049e-07,5.763821328790592e-07,6.753781660912799e-10,8.472405365215049e-07,6.753781660912799e-10,8.472405365215049e-07,5.284973094075798e-10
1842,7.36193606076796e-10,8.587272191107331e-07,5.986974867612714e-07,7.36193606076796e-10,6.69026659469044e-11,5.986974867612714e-07,7.36193606076796e-10,5.986974867612714e-07,0.0,8.587272191107331e-07,5.986974867612714e-07,8.587272191107331e-07,5.986974867612714e-07,7.36193606076796e-10,8.587272191107331e-07,7.36193606076796e-10,8.587272191107331e-07,4.4471390855552583e-10
1843,7.36193606076796e-10,9.0304964065321e-07,5.418074522367533e-07,7.36193606076796e-10,6.69026659469044e-11,5.418074522367533e-07,7.36193606076796e-10,5.418074522367533e-07,0.0,9.0304964065321e-07,5.418074522367533e-07,9.0304964065321e-07,5.418074522367533e-07,7.36193606076796e-10,9.0304964065321e-07,7.36193606076796e-10,9.0304964065321e-07,4.4471390855552583e-10
1844,7.14876499266889e-10,9.625957042252203e-07,5.154792615615276e-07,7.14876499266889e-10,6.69026659469044e-11,5.154792615615276e-07,7.14876499266889e-10,5.154792615615276e-07,0.0,9.625957042252203e-07,5.154792615615276e-07,9.625957042252203e-07,5.154792615615276e-07,7.14876499266889e-10,9.625957042252203e-07,7.14876499266889e-10,9.625957042252203e-07,6.450624716920166e-10
1845,8.1959308387677e-10,9.969227952361898e-07,5.220349562153257e-07,8.1959308387677e-10,6.69026659469044e-11,5.220349562153257e-07,8.1959308387677e-10,5.220349562153257e-07,0.0,9.969227952361898e-07,5.220349562153257e-07,9.969227952361898e-07,5.220349562153257e-07,8.1959308387677e-10,9.969227952361898e-07,8.1959308387677e-10,9.969227952361898e-07,4.828239871404857e-10
1846,6.680302105139496e-10,1.010931701525156e-06,5.082111402186586e-07,6.680302105139496e-10,6.69026659469044e-11,5.082111402186586e-07,6.680302105139496e-10,5.082111402186586e-07,0.0,1.010931701525156e-06,5.082111402186586e-07,1.010931701525156e-06,5.082111402186586e-07,6.680302105139496e-10,1.010931701525156e-06,6.680302105139496e-10,1.010931701525156e-06,5.374835497308692e-10
1847,7.286356756048512e-10,9.519413148544637e-07,4.959497386737764e-07,7.286356756048512e-10,1.247807809460052e-10,4.959497386737764e-07,7.286356756048512e-10,4.959497386737764e-07,0.0,9.519413148544637e-07,4.959497386737764e-07,9.519413148544637e-07,4.959497386737764e-07,7.286356756048512e-10,9.519413148544637e-07,7.286356756048512e-10,9.519413148544637e-07,5.980890148217708e-10
1848,6.433681286134783e-10,8.846033746782009e-07,5.137617051786947e-07,6.433681286134783e-10,5.787811499910081e-11,5.137617051786947e-07,6.433681286134783e-10,5.137617051786947e-07,0.0,8.846033746782009e-07,5.137617051786947e-07,8.846033746782009e-07,5.137617051786947e-07,6.433681286134783e-10,8.846033746782009e-07,6.433681286134783e-10,8.846033746782009e-07,6.221968099470335e-10
1849,1.4961248272017868e-09,8.394199783521929e-07,4.983254444011566e-07,1.4961248272017868e-09,1.0921838433652908e-10,4.983254444011566e-07,1.4961248272017868e-09,4.983254444011566e-07,0.0,8.394199783521929e-07,4.983254444011566e-07,8.394199783521929e-07,4.983254444011566e-07,1.4961248272017868e-09,8.394199783521929e-07,1.4961248272017868e-09,8.394199783521929e-07,6.221968099470335e-10
1850,1.7334743640518013e-09,8.051646399768028e-07,5.498575887941115e-07,1.7334743640518013e-09,1.0921838433652908e-10,5.498575887941115e-07,1.7334743640518013e-09,5.498575887941115e-07,0.0,8.051646399768028e-07,5.498575887941115e-07,8.051646399768028e-07,5.498575887941115e-07,1.7334743640518013e-09,8.051646399768028e-07,1.7334743640518013e-09,8.051646399768028e-07,6.221968099470335e-10
1851,2.807052114560195e-09,7.270618717874251e-07,5.99692295314266e-07,2.807052114560195e-09,1.0921838433652908e-10,5.99692295314266e-07,2.807052114560195e-09,5.99692295314266e-07,0.0,7.270618717874251e-07,5.99692295314266e-07,7.270618717874251e-07,5.99692295314266e-07,2.807052114560195e-09,7.270618717874251e-07,2.807052114560195e-09,7.270618717874251e-07,4.218482468105427e-10
1852,2.5744814216973768e-09,6.679701820238344e-07,6.582193431573355e-07,2.5744814216973768e-09,1.0921838433652908e-10,6.582193431573355e-07,2.5744814216973768e-09,6.582193431573355e-07,0.0,6.679701820238344e-07,6.582193431573355e-07,6.679701820238344e-07,6.582193431573355e-07,2.5744814216973768e-09,6.679701820238344e-07,2.5744814216973768e-09,6.679701820238344e-07,4.056710523059337e-10
1853,2.6227407626652368e-09,6.438779191090102e-07,6.885056791361421e-07,2.6227407626652368e-09,1.0921838433652908e-10,6.885056791361421e-07,2.6227407626652368e-09,6.885056791361421e-07,0.0,6.438779191090102e-07,6.885056791361421e-07,6.438779191090102e-07,6.885056791361421e-07,2.6227407626652368e-09,6.438779191090102e-07,2.6227407626652368e-09,6.438779191090102e-07,2.752300530341399e-10
1854,3.067153895943063e-09,6.302883467209799e-07,7.175306028070086e-07,3.067153895943063e-09,5.134026933742827e-11,7.175306028070086e-07,3.067153895943063e-09,7.175306028070086e-07,0.0,6.302883467209799e-07,7.175306028070086e-07,6.302883467209799e-07,7.175306028070086e-07,3.067153895943063e-09,6.302883467209799e-07,3.067153895943063e-09,6.302883467209799e-07,2.1462458794323831e-10
1855,3.0649679698997137e-09,5.908777243998234e-07,7.296524456380991e-07,3.0649679698997137e-09,5.134026933742827e-11,7.296524456380991e-07,3.0649679698997137e-09,7.296524456380991e-07,0.0,5.908777243998234e-07,7.296524456380991e-07,5.908777243998234e-07,7.296524456380991e-07,3.0649679698997137e-09,5.908777243998234e-07,3.0649679698997137e-09,5.908777243998234e-07,5.0561570803202876e-11
1856,2.4495886668291736e-09,5.7069849747547e-07,7.423019578059861e-07,2.4495886668291736e-09,0.0,7.423019578059861e-07,2.4495886668291736e-09,7.423019578059861e-07,0.0,5.7069849747547e-07,7.423019578059861e-07,5.7069849747547e-07,7.423019578059861e-07,2.4495886668291736e-09,5.7069849747547e-07,2.4495886668291736e-09,5.7069849747547e-07,5.0561570803202876e-11
1857,2.452910263794905e-09,4.916553442464127e-07,7.549757177522614e-07,2.452910263794905e-09,4.5874982384270475e-11,7.549757177522614e-07,2.452910263794905e-09,7.549757177522614e-07,0.0,4.916553442464127e-07,7.549757177522614e-07,4.916553442464127e-07,7.549757177522614e-07,2.452910263794905e-09,4.916553442464127e-07,2.452910263794905e-09,4.916553442464127e-07,5.0561570803202876e-11
1858,1.303370312471281e-09,4.797229524098969e-07,7.292519675112479e-07,1.303370312471281e-09,4.5874982384270475e-11,7.292519675112479e-07,1.303370312471281e-09,7.292519675112479e-07,0.0,4.797229524098969e-07,7.292519675112479e-07,4.797229524098969e-07,7.292519675112479e-07,1.303370312471281e-09,4.797229524098969e-07,1.303370312471281e-09,4.797229524098969e-07,5.0561570803202876e-11
1859,1.9943292533281768e-09,4.845984286865652e-07,6.870866481481894e-07,1.9943292533281768e-09,4.5874982384270475e-11,6.870866481481894e-07,1.9943292533281768e-09,6.870866481481894e-07,0.0,4.845984286865652e-07,6.870866481481894e-07,4.845984286865652e-07,6.870866481481894e-07,1.9943292533281768e-09,4.845984286865652e-07,1.9943292533281768e-09,4.845984286865652e-07,6.09293885186649e-11
1860,2.739007627848368e-09,4.813391975793431e-07,6.995381909291609e-07,2.739007627848368e-09,4.5874982384270475e-11,6.995381909291609e-07,2.739007627848368e-09,6.995381909291609e-07,0.0,4.813391975793431e-07,6.995381909291609e-07,4.813391975793431e-07,6.995381909291609e-07,2.739007627848368e-09,4.813391975793431e-07,2.739007627848368e-09,4.813391975793431e-07,6.09293885186649e-11
1861,6.639950339559775e-09,5.037872240011763e-07,6.970102666465599e-07,6.639950339559775e-09,9.973683387113193e-11,6.970102666465599e-07,6.639950339559775e-09,6.970102666465599e-07,0.0,5.037872240011763e-07,6.970102666465599e-07,5.037872240011763e-07,6.970102666465599e-07,6.639950339559775e-09,5.037872240011763e-07,6.639950339559775e-09,5.037872240011763e-07,6.09293885186649e-11
1862,7.478940930846382e-09,6.04113324698119e-07,7.092518135972828e-07,7.478940930846382e-09,9.973683387113193e-11,7.092518135972828e-07,7.478940930846382e-09,7.092518135972828e-07,0.0,6.04113324698119e-07,7.092518135972828e-07,6.04113324698119e-07,7.092518135972828e-07,7.478940930846382e-09,6.04113324698119e-07,7.478940930846382e-09,6.04113324698119e-07,1.1664765978533102e-10
1863,7.467175389923902e-09,5.972259892977101e-07,7.52216205260733e-07,7.467175389923902e-09,1.4526251630136196e-10,7.52216205260733e-07,7.467175389923902e-09,7.52216205260733e-07,0.0,5.972259892977101e-07,7.52216205260733e-07,5.972259892977101e-07,7.52216205260733e-07,7.467175389923902e-09,5.972259892977101e-07,7.467175389923902e-09,5.972259892977101e-07,1.1664765978533102e-10
1864,7.226504256108157e-09,6.013814624696221e-07,7.452929935425345e-07,7.226504256108157e-09,9.938753391709148e-11,7.452929935425345e-07,7.226504256108157e-09,7.452929935425345e-07,0.0,6.013814624696221e-07,7.452929935425345e-07,6.013814624696221e-07,7.452929935425345e-07,7.226504256108157e-09,6.013814624696221e-07,7.226504256108157e-09,6.013814624696221e-07,1.1664765978533102e-10
1865,7.832299031562684e-09,6.21253353269172e-07,7.542953588719164e-07,7.832299031562684e-09,9.938753391709148e-11,7.542953588719164e-07,7.832299031562684e-09,7.542953588719164e-07,0.0,6.21253353269172e-07,7.542953588719164e-07,6.21253353269172e-07,7.542953588719164e-07,7.832299031562684e-09,6.21253353269172e-07,7.832299031562684e-09,6.21253353269172e-07,1.1664765978533102e-10
1866,7.349894280496625e-09,6.377556636445141e-07,7.834170950055912e-07,7.349894280496625e-09,9.938753391709148e-11,7.834170950055912e-07,7.349894280496625e-09,7.834170950055912e-07,0.0,6.377556636445141e-07,7.834170950055912e-07,6.377556636445141e-07,7.834170950055912e-07,7.349894280496625e-09,6.377556636445141e-07,7.349894280496625e-09,6.377556636445141e-07,9.99578911705815e-11
1867,6.859443774891767e-09,6.434654145388257e-07,8.164190522360773e-07,6.859443774891767e-09,9.938753391709148e-11,8.164190522360773e-07,6.859443774891767e-09,8.164190522360773e-07,0.0,6.434654145388257e-07,8.164190522360773e-07,6.434654145388257e-07,8.164190522360773e-07,6.859443774891767e-09,6.434654145388257e-07,6.859443774891767e-09,6.434654145388257e-07,1.431703485924426e-10
1868,4.9181258113658745e-09,6.292872204280034e-07,8.357069581117165e-07,4.9181258113658745e-09,4.552568243023001e-11,8.357069581117165e-07,4.9181258113658745e-09,8.357069581117165e-07,0.0,6.292872204280034e-07,8.357069581117165e-07,6.292872204280034e-07,8.357069581117165e-07,4.9181258113658745e-09,6.292872204280034e-07,4.9181258113658745e-09,6.292872204280034e-07,1.431703485924426e-10
1869,6.203857205733243e-09,5.397627294964227e-07,8.259854098469077e-07,6.203857205733243e-09,4.552568243023001e-11,8.259854098469077e-07,6.203857205733243e-09,8.259854098469077e-07,0.0,5.397627294964227e-07,8.259854098469077e-07,5.397627294964227e-07,8.259854098469077e-07,6.203857205733243e-09,5.397627294964227e-07,6.203857205733243e-09,5.397627294964227e-07,1.2703796348212393e-10
1870,6.128612220887167e-09,5.433999855800462e-07,7.817133515735415e-07,6.128612220887167e-09,0.0,7.817133515735415e-07,6.128612220887167e-09,7.817133515735415e-07,0.0,5.433999855800462e-07,7.817133515735415e-07,5.433999855800462e-07,7.817133515735415e-07,6.128612220887167e-09,5.433999855800462e-07,6.128612220887167e-09,5.433999855800462e-07,2.1151088420395022e-10
1871,6.980709534230658e-09,5.413836683081692e-07,7.832788193289681e-07,6.980709534230658e-09,0.0,7.832788193289681e-07,6.980709534230658e-09,7.832788193289681e-07,0.0,5.413836683081692e-07,7.832788193289681e-07,5.413836683081692e-07,7.832788193289681e-07,6.980709534230658e-09,5.413836683081692e-07,6.980709534230658e-09,5.413836683081692e-07,2.1151088420395022e-10
1872,8.897269080218199e-09,5.087510552519754e-07,7.881585263800974e-07,8.897269080218199e-09,0.0,7.881585263800974e-07,8.897269080218199e-09,7.881585263800974e-07,0.0,5.087510552519754e-07,7.881585263800974e-07,5.087510552519754e-07,7.881585263800974e-07,8.897269080218199e-09,5.087510552519754e-07,8.897269080218199e-09,5.087510552519754e-07,2.1151088420395022e-10
1873,1.0225959412579755e-08,4.942413665633337e-07,7.589862077241248e-07,1.0225959412579755e-08,0.0,7.589862077241248e-07,1.0225959412579755e-08,7.589862077241248e-07,0.0,4.942413665633337e-07,7.589862077241248e-07,4.942413665633337e-07,7.589862077241248e-07,1.0225959412579755e-08,4.942413665633337e-07,1.0225959412579755e-08,4.942413665633337e-07,1.672712643000348e-10
1874,1.1354137947299542e-08,4.87150807820009e-07,7.479996903774528e-07,1.1354137947299542e-08,0.0,7.479996903774528e-07,1.1354137947299542e-08,7.479996903774528e-07,0.0,4.87150807820009e-07,7.479996903774528e-07,4.87150807820009e-07,7.479996903774528e-07,1.1354137947299542e-08,4.87150807820009e-07,1.1354137947299542e-08,4.87150807820009e-07,1.2405880687817372e-10
1875,1.1135936363513923e-08,4.7085774618998197e-07,8.325554209217703e-07,1.1135936363513923e-08,0.0,8.325554209217703e-07,1.1135936363513923e-08,8.325554209217703e-07,0.0,4.7085774618998197e-07,8.325554209217703e-07,4.7085774618998197e-07,8.325554209217703e-07,1.1135936363513923e-08,4.7085774618998197e-07,1.1135936363513923e-08,4.7085774618998197e-07,1.6417383722330418e-10
